Sum of Invoice Net Amount,
Supplier Name,Total
Kingsmead Nursing Home,"7,559.97"
The Children's Family Trust,"7,523.70"
Animal Tracks Productions Ltd,"7,515.00"
Whippersnappers Cic,"7,500.13"
Robert Owen Communities,"7,456.79"
Ashbrook House Ltd,"7,368.70"
Roadways & Car Parks Ltd,"7,360.70"
G M B ,"7,309.29"
Mondale Estates Ltd,"7,303.13"
Cascade Care,"7,299.92"
N Notaro Home Ltd.,"7,218.65"
Professional Windows & Conservatories,"7,216.80"
Canbury School,"7,149.02"
Creative Environmental Networks,"7,143.97"
Probrand Ltd,"7,058.34"
Lancedrum Ltd,"7,049.24"
Frankham Consultancy Group Ltd,"6,988.00"
Pentahact,"6,978.91"
Castlebar Health Care Ltd,"6,887.80"
Action on Addiction Ltd,"6,833.30"
Shaw & Sons Ltd,"6,829.00"
Thames Water Utilities Ltd,"6,798.50"
London Printworks Trust,"6,782.25"
Glenroyd House Ltd,"6,768.23"
CIPFA Business Limited,"6,765.00"
PHS Group Ltd,"6,749.84"
Keyring Living Support Network,"6,747.40"
Crofton Design,"6,716.35"
Priory Rehabilitation Services Ltd Grange Potters Bar,"6,690.24"
Muf Architecture Art,"6,678.56"
Take Control Training & Consultancy Ltd,"6,660.00"
Carewatch (Lambeth),"6,653.21"
Broome Park Nursing Home,"6,642.86"
F & C Consulting Services,"6,604.00"
Shawma Construction Services Ltd,"6,555.00"
South Bank Employers Group,"6,435.39"
St Marys Lodge,"6,349.03"
Translinc Ltd,"6,317.18"
Wessex Regional Care Ltd.,"6,307.88"
Nottingham City Council,"6,215.00"
George Potter Care Home Limited,"6,178.44"
Richardson Partnership Care,"6,123.34"
Albany Lodge Nursing Home,"6,111.91"
Trinity Mirror Printing Watford Limited,"6,094.57"
Ashdene House Ltd,"6,067.94"
The Technology Forge,"6,045.00"
Bupa Care Homes Seabrooke Manor Residential & Nursing Home,"6,018.34"
Appleyards DWB,"6,012.40"
Blenheim Gardens RMO Ltd,"6,000.00"
See Ability,"5,989.94"
Gresham Care,"5,970.30"
Lakeside Nursing & Residential Home,"5,963.62"
Castlebeck Care (Teesdale) Ltd,"5,960.40"
Elementa Consulting Ltd,"5,945.45"
