Sir Frederick Snow & Partners Ltd,"3,467.94"
Ebonycare,"3,457.14"
Crystal Rest Home,"3,440.83"
D & J Roofing & Building Services Ltd,"3,432.00"
Conquest Hotel,"3,420.00"
Care Tech Foster Care Ltd,"3,419.79"
Olive Tree Day Nursery,"3,413.00"
Barnardo's,"3,406.00"
PW Judges & Son,"3,406.00"
Basis Ltd,"3,400.00"
Rosedene Nursing Home,"3,396.18"
Sterling International Brokers Ltd,"3,375.00"
Bright Futures Day Nursery,"3,340.00"
Callaway & Co,"3,333.79"
ABG Blinds,"3,325.00"
Nellsar Ltd,"3,316.51"
Adoption Uk,"3,296.76"
Croham Care Services,"3,296.64"
Safety in Mind,"3,262.50"
Scott House,"3,257.48"
198 Contemporary Arts & Learning Ltd,"3,250.00"
Orchids Fostering for Children LLP,"3,199.84"
Cherrycroft Care Home Limited,"3,198.27"
Coin Street Neighbourhood Centre,"3,191.85"
Askews and Holts Library Services Ltd,"3,178.01"
Knights Court,"3,177.72"
Kip McGrath Education Centre,"3,175.00"
Chrysalis Community Care Group Ltd,"3,155.90"
Milton Court Care Centre,"3,131.00"
The Fostering Foundation Ltd,"3,100.00"
Bupa Care Homesÿ Seabrooke Manor Residential & Nursing Home,"3,077.06"
Victim Support Lambeth,"3,068.52"
Turner & Townsend Cost Management Ltd,"3,000.00"
Ashmill Residential Care Home Ltd,"2,994.82"
Unique Office Solutions Ltd,"2,962.00"
Equifax Plc,"2,959.00"
David Lewis Centre,"2,953.50"
Royal Masonic Benevolent Institution,"2,935.38"
Serenita Care Home,"2,878.57"
Penna Barkers,"2,870.70"
Unit Management Ltd,"2,863.33"
G Edwards & Associates Ltd,"2,820.00"
The Hay Group Management Limited,"2,800.00"
Tribal Education,"2,800.00"
Hillcrest Care Ltd,"2,764.49"
Childrens World Nursery,"2,753.00"
Risdale Food Ltd,"2,741.64"
Angles Guest House,"2,730.00"
Aspects - food by design,"2,726.00"
The Clarkson Alliance,"2,707.25"
Joseph Yates Ltd,"2,688.62"
PHS Group Ltd,"2,671.92"
Ravenscourt,"2,663.00"
College Engineering Services,"2,657.00"
Dr K Nowak,"2,656.00"
Funeralcare,"2,642.00"
Wentworth Croft,"2,633.00"
Cornwallis Care Services Ltd,"2,629.95"
Access Garage Doors Ltd,"2,622.00"
Jiva HealthCare Ltd,"2,601.25"
Extrafriend Ltd,"2,598.51"
Southern Adolescent Care Services Ltd,"2,596.26"
Whitworth Lodge,"2,594.09"
