 Hunter & Partners ," 4,283.99 "
 Hyde Southbank Homes ," 4,220.00 "
 Hyder Consulting Ltd ," 7,454.74 "
 Hymans Robertson Consultants & Actuaries ," 35,216.00 "
 Ian Williams Ltd ," 2,264.50 "
 Idox Information Solutions Ltd ," 6,600.00 "
 Idox Software Ltd ," 3,729.38 "
 In Toto Theatre , 650.00 
 In Touch Support Ltd ," 6,814.08 "
 Incasso Debt Recovery ," 12,532.00 "
 Inclusive Care Support ," 10,400.00 "
 Independence Homes Ltd ," 6,261.92 "
 Independent Community Care Management ," 10,348.00 "
 Independent Lifestyle Options DCA Ltd ," 3,400.00 "
 Independent Lifestyles SS LLP ," 7,856.00 "
 Independent Social Care Consultancy ," 2,275.00 "
 Independent Social Care Investigations Ltd ," 3,995.40 "
 Ingleton Wood ," 4,554.23 "
 Insight ," 27,360.12 "
 Institute Of Education ," 24,000.00 "
 Integrated Services Programme ," 29,022.42 "
 International Community School ," 25,103.20 "
 International Visual Ltd ," 4,035.00 "
 Interserve Fm Limited ," 39,226.10 "
 Interserve Technical Services Ltd ," 524,047.14 "
 Invicta Building Services Ltd ," 75,943.00 "
 ISS Eaton ," 16,670.59 "
 ISS Ltd ," 1,095.00 "
 IT Lab ," 14,574.00 "
 J S Estates Ltd ," 1,236.25 "
 Jacqui Bowers ," 9,210.57 "
 James Kane Nursery ," 8,439.17 "
 Jamma Umoja (Residential Services) Ltd ," 20,701.31 "
 Janes House-C Bisessar ," 10,321.87 "
 Jardine Lloyd Thompson UK Ltd ," 7,000.00 "
 Jason Braier , 725.00 
 JCDecaux Ltd , 550.00 
 JCM Seating Solutions Ltd ," 1,387.50 "
 Jenx Ltd ," 1,679.00 "
 Jewish Community Housing Association Ltd ," 1,541.12 "
 Jiva HealthCare Ltd ," 4,950.76 "
 John Pelling Partners ," 73,474.12 "
 Jonny Allams ," 4,225.00 "
 Jontek Ltd ," 77,249.17 "
 Joycare Home Services Ltd ," 7,547.00 "
 JP Creative Ltd ," 3,386.20 "
 Judge & Priestley Solicitors ," 14,829.15 "
 Judith Wilson Consulting ," 1,575.00 "
 Julia Hughes Ltd , 733.33 
 Julian Date ," 7,650.00 "
 Kairos Community Trust ," 10,335.58 "
 Kartikeya Solutions Limited t/a Unique Children Home ," 26,228.39 "
 Kasper Ltd ," 3,456.60 "
 Keegans Ltd ," 5,196.00 "
 Keep Britain Tidy ," 1,400.00 "
 Kelvin Grove Primary School ," 3,500.00 "
 Kendall Cars , 559.04 
 Kennedys ," 28,455.40 "
 Kent Community Housing Trust ," 1,590.54 "
 Kent County Council ," 225,695.81 "
 Kenwood Care Home ," 1,516.76 "
 Keratome Ltd ," 206,041.65 "
 Keyring Living Support Network ," 7,622.08 "
 Kilncroft Rest Home ," 2,004.20 "
 Kindercare Fostering Ltd ," 53,179.05 "
 King David School ," 10,300.00 "
 Kings College London ," 3,415.49 "
 Kingscare Fostering Agency Ltd ," 10,610.64 "
 Kingsdale Nursing Home ," 95,432.59 "
 Kingsland House Care Home ," 4,721.01 "
 Kingsmead Nursing Home ," 6,828.36 "
 Kinleigh Folkard And Hayward ," 6,058.46 "
 Kip McGrath Education Centre ," 4,405.00 "
 Kirkdale Care Centre ," 10,003.48 "
 Kirkstall Lodge Ltd ," 19,578.41 "
 Klearwater Supported Homes Ltd ," 123,535.95 "
 Knights Court ," 7,611.40 "
 Knights Youth Centre ," 20,834.00 "
 KONE plc ," 36,544.64 "
 L & C Gregson Limited ," 4,303.38 "
 L K Recruitment Ltd ," 11,803.86 "
 Lakehouse Contracts Ltd ," 2,334.00 "
 Lakeside Nursing & Residential Home ," 8,994.31 "
 Lambert Smith Hampton ," 172,055.36 "
 Lambeth Academy ," 1,100.00 "
 Lambeth Accord ," 11,179.00 "
 Lambeth College ," 45,300.00 "
 Lambeth Community Health ," 110,992.50 "
 Lambeth Community Services ," 63,831.51 "
 Lambeth Contact A Family ," 32,513.00 "
 Lambeth Law Centre ," 5,296.57 "
 Lambeth Lighting Services ," 119,458.25 "
 Lambeth Living Ltd ," 875,212.27 "
 Lambeth Mencap ," 108,728.69 "
 Lambeth Music Education Trust ," 23,144.17 "
 Lambeth Voluntary Action Council ," 67,123.71 "
 Lambeth Walk Day Nursery ," 4,803.83 "
 Lambeth Womens Aid - LWA ," 10,359.40 "
 Lancedrum Ltd ," 57,032.78 "
 Land Use Consultants ," 57,765.26 "
 Landmark Chambers ," 1,000.00 "
 L'Arche Lambeth Community ," 29,003.92 "
 Larkfield Hall Ltd ," 2,201.36 "
 LaSCoT ," 1,398.80 "
 Laurels Care Centre Ltd ," 49,292.80 "
 Leacan 14 Plus Ltd , 790.00 
 Learning Through Landscapes ," 16,624.29 "
 Ledra Services Ltd ," 3,310.00 "
 Legion Group plc ," 45,880.12 "
 Leigham Lodge Limited ," 21,251.89 "
 Lengard Ltd ," 204,280.68 "
 Leonard Cheshire Chipstead Lake ," 43,599.67 "
 Leonard Cheshire Disability ," 165,363.80 "
 LexisNexis Butterworths ," 27,998.00 "
 Leys Park Care Centre ," 1,673.12 "
 Liberty Printers Ltd ," 41,052.48 "
 Life Environmental Services LTD ," 7,400.00 "
 Lifeways Community Care Limited ," 58,470.76 "
 LiftStore Limited , 701.25 
 Lilford Day Care Centre ," 11,892.73 "
 Limetree Healthcare Ltd ," 214,913.28 "
 Linbrook Services Ltd , 563.46 
 Linda Mann , 900.00 
 Linden Lodge School , 650.00 
 Link Fostering Agency ," 29,255.41 "
 Linton Fuel Oils Ltd ," 19,716.43 "
 Little Hayes Care Home ," 1,158.80 "
 Little Londoners Mobile Creche LTD ," 1,050.00 "
 Little Sisters Of The Poor ," 17,066.44 "
 Live Futures ," 12,500.00 "
 Local Government Futures , 883.00 
 Logotech Systems ," 1,790.00 "
 London & Essex Newspapers Ltd ," 18,528.00 "
 London Councils ," 87,878.18 "
 London Grid For Learning , 865.48 
 London Letterbox Marketing ," 12,902.03 "
 London Parks and Green Spaces Forum ," 3,500.00 "
 London Probation Service ," 22,173.00 "
 London South Bank University ," 4,260.00 "
 London Youth Games Ltd ," 5,600.00 "
 Longmarsh Building Contractors ," 1,810.27 "
 Loomis UK Ltd ," 2,423.70 "
 Loughborough Community Centre Creche ," 4,803.83 "
 Loughborough Emb Ltd ," 16,000.00 "
 Loughborough Junction Action Group ," 2,643.98 "
 M H S Boilers Ltd ," 1,071.58 "
 Macaulay Square Residents & Tenants Association ," 4,950.00 "
 Mace Ltd ," 39,513.22 "
 Mace Montessori Schools Ltd ," 1,817.67 "
 Macintyre Care ," 10,066.48 "
 Magicare Ltd ," 5,555.24 "
 Majedie Asset Management Ltd ," 167,282.02 "
 Manon House ," 14,900.00 "
 Mark Insulations Ltd ," 4,737.19 "
 Market and Opinion Research International Limited (Ipsos Mori) ," 48,133.53 "
 Marshall F Pont & Associates ," 1,410.00 "
 MAS Systems Ltd ," 3,579.84 "
 Matrix SCM Ltd ," 1,491,634.42 "
 Matrix Training Associates Ltd ," 3,808.00 "
 Mayor's & City Of London County Court , 600.00 
 Mcrae Residential Care Services ," 14,537.88 "
